t,gt_x,gt_y,gt_z,est_x,est_y,est_z,gt_tx,gt_ty,gt_tz,est_tx,est_ty,est_tz
70.980000,-0.158269,-2.025299,1.642541,-0.161467,-2.049352,1.640000,2.386546,1.133887,0.836902,2.376087,1.114673,0.921037
70.985000,-0.156457,-2.021691,1.642107,-0.160053,-2.046888,1.639366,2.387434,1.133742,0.836551,2.376258,1.114341,0.921809
70.990000,-0.154651,-2.018090,1.641663,-0.158651,-2.044460,1.638722,2.388099,1.133577,0.836383,2.376352,1.114125,0.922706
70.995000,-0.152853,-2.014491,1.641210,-0.157265,-2.042065,1.638064,2.388693,1.133347,0.836285,2.376366,1.113912,0.923442
71.000000,-0.151035,-2.010825,1.640817,-0.148538,-2.023835,1.650453,2.389521,1.132965,0.835942,2.378756,1.116365,0.914498
71.005000,-0.149246,-2.007203,1.640391,-0.146967,-2.021030,1.650155,2.389818,1.132823,0.836040,2.378756,1.116351,0.915259
71.010000,-0.147463,-2.003570,1.639974,-0.145412,-2.018241,1.649871,2.389899,1.132837,0.836246,2.378697,1.116197,0.915995
71.015000,-0.145686,-1.999930,1.639563,-0.143865,-2.015471,1.649588,2.389951,1.132913,0.836370,2.378798,1.116525,0.916578
71.020000,-0.143918,-1.996286,1.639159,-0.142334,-2.012725,1.649314,2.389883,1.133038,0.836593,2.378819,1.116480,0.917102
71.025000,-0.142163,-1.992638,1.638760,-0.140818,-2.010004,1.649037,2.389859,1.133066,0.836735,2.378920,1.116941,0.917664
71.030000,-0.140422,-1.988985,1.638359,-0.139327,-2.007307,1.648768,2.389888,1.133004,0.836845,2.378826,1.116742,0.918107
71.035000,-0.138687,-1.985326,1.637942,-0.137851,-2.004630,1.648483,2.390099,1.132835,0.836901,2.378823,1.117049,0.918700
71.040000,-0.136956,-1.981662,1.637507,-0.136384,-2.001977,1.648179,2.390780,1.132478,0.836473,2.378673,1.116592,0.919364
71.045000,-0.135229,-1.977988,1.637055,-0.134928,-1.999344,1.647852,2.391392,1.132275,0.836066,2.378659,1.116351,0.919838
71.050000,-0.133488,-1.974249,1.636655,-0.137128,-1.983542,1.644792,2.392670,1.131831,0.834909,2.380345,1.116858,0.911717
71.055000,-0.131774,-1.970545,1.636212,-0.135790,-1.980552,1.644374,2.393513,1.131685,0.834264,2.380439,1.116484,0.912094
71.060000,-0.130069,-1.966839,1.635779,-0.134468,-1.977583,1.643961,2.394232,1.131504,0.833703,2.380585,1.116337,0.912712
71.065000,-0.128370,-1.963137,1.635356,-0.133162,-1.974645,1.643559,2.394652,1.131314,0.833357,2.380561,1.115999,0.913040
71.070000,-0.126670,-1.959439,1.634941,-0.131864,-1.971741,1.643158,2.394838,1.131132,0.833182,2.380519,1.116023,0.913543
71.075000,-0.124968,-1.955739,1.634532,-0.130573,-1.968865,1.642768,2.394953,1.131029,0.833078,2.380379,1.115849,0.913791
71.080000,-0.123267,-1.952033,1.634120,-0.129282,-1.966014,1.642374,2.395096,1.130955,0.832927,2.380407,1.116020,0.914304
71.085000,-0.121573,-1.948318,1.633698,-0.128006,-1.963179,1.641974,2.395280,1.130934,0.832758,2.380331,1.115870,0.914510
71.090000,-0.119893,-1.944597,1.633261,-0.126744,-1.960364,1.641557,2.395651,1.130898,0.832551,2.380460,1.116083,0.915061
71.095000,-0.118226,-1.940875,1.632813,-0.125506,-1.957571,1.641121,2.396230,1.130789,0.832206,2.380467,1.115796,0.915533
71.100000,-0.116554,-1.937106,1.632432,-0.119238,-1.945787,1.635825,2.397403,1.130410,0.831400,2.381018,1.117852,0.908158
71.105000,-0.114901,-1.933371,1.632001,-0.117888,-1.942772,1.635251,2.398235,1.130235,0.831050,2.381050,1.117416,0.908919
71.110000,-0.113255,-1.929630,1.631570,-0.116551,-1.939778,1.634676,2.399109,1.130114,0.830742,2.381214,1.117301,0.909725
71.115000,-0.111615,-1.925879,1.631137,-0.115228,-1.936801,1.634099,2.400071,1.130065,0.830368,2.381354,1.116913,0.910650
71.120000,-0.109978,-1.922123,1.630705,-0.113916,-1.933842,1.633515,2.400952,1.130123,0.830005,2.381671,1.116836,0.911478
71.125000,-0.108346,-1.918363,1.630277,-0.112612,-1.930905,1.632935,2.401858,1.130145,0.829511,2.381926,1.116644,0.912280
71.130000,-0.106721,-1.914608,1.629849,-0.111326,-1.927992,1.632356,2.402405,1.130183,0.829312,2.382202,1.116505,0.912891
71.135000,-0.105099,-1.910860,1.629422,-0.110049,-1.925119,1.631769,2.402817,1.130071,0.829161,2.382275,1.116561,0.913635
71.140000,-0.103485,-1.907108,1.628995,-0.108784,-1.922273,1.631187,2.403042,1.129976,0.829204,2.382251,1.116302,0.914099
71.145000,-0.101878,-1.903348,1.628562,-0.107538,-1.919444,1.630593,2.403182,1.129900,0.829294,2.382244,1.116501,0.914891
71.150000,-0.100256,-1.899539,1.628185,-0.108542,-1.912003,1.622599,2.403800,1.129726,0.828803,2.384486,1.116310,0.906401
71.155000,-0.098655,-1.895748,1.627763,-0.107365,-1.909055,1.621797,2.403994,1.129785,0.828740,2.384671,1.116631,0.907081
71.160000,-0.097060,-1.891956,1.627338,-0.106204,-1.906124,1.620992,2.404029,1.129917,0.828714,2.384661,1.116477,0.907389
71.165000,-0.095471,-1.888165,1.626911,-0.105052,-1.903221,1.620181,2.404004,1.129991,0.828752,2.384867,1.116997,0.907856
71.170000,-0.093895,-1.884381,1.626481,-0.103916,-1.900348,1.619364,2.403849,1.129963,0.828772,2.384731,1.116802,0.908181
71.175000,-0.092332,-1.880595,1.626051,-0.102805,-1.897506,1.618542,2.403769,1.129895,0.828729,2.384717,1.117266,0.908380
71.180000,-0.090778,-1.876801,1.625613,-0.101710,-1.894682,1.617721,2.403851,1.129760,0.828479,2.384560,1.116966,0.908715
71.185000,-0.089230,-1.873002,1.625165,-0.100629,-1.891875,1.616878,2.404065,1.129671,0.828058,2.384546,1.117242,0.908792
71.190000,-0.087687,-1.869199,1.624720,-0.099558,-1.889092,1.616032,2.404325,1.129533,0.827533,2.384528,1.116921,0.909019
71.195000,-0.086154,-1.865393,1.624279,-0.098502,-1.886329,1.615191,2.404225,1.129515,0.827269,2.384472,1.117102,0.908977
71.200000,-0.084619,-1.861555,1.623899,-0.083727,-1.872685,1.620113,2.404730,1.129092,0.826387,2.385655,1.118147,0.900924
71.205000,-0.083103,-1.857741,1.623473,-0.082321,-1.869647,1.619434,2.404684,1.128991,0.826174,2.385459,1.118049,0.900969
71.210000,-0.081591,-1.853924,1.623054,-0.080925,-1.866633,1.618752,2.404628,1.128933,0.826065,2.385456,1.118248,0.901179
71.215000,-0.080082,-1.850101,1.622642,-0.079540,-1.863640,1.618080,2.404555,1.128972,0.826037,2.385323,1.118217,0.901413
71.220000,-0.078579,-1.846272,1.622232,-0.078166,-1.860664,1.617409,2.404511,1.129080,0.826096,2.385445,1.118555,0.901751
71.225000,-0.077080,-1.842438,1.621823,-0.076804,-1.857709,1.616737,2.404496,1.129206,0.826202,2.385435,1.118597,0.902212
71.230000,-0.075586,-1.838601,1.621415,-0.075452,-1.854776,1.616063,2.404570,1.129330,0.826288,2.385602,1.118946,0.902704
71.235000,-0.074098,-1.834762,1.621008,-0.074115,-1.851865,1.615390,2.404660,1.129470,0.826376,2.385637,1.118925,0.903280
71.240000,-0.072612,-1.830922,1.620597,-0.072788,-1.848978,1.614710,2.404684,1.129640,0.826502,2.385836,1.119288,0.903804
71.245000,-0.071131,-1.827081,1.620183,-0.071471,-1.846116,1.614026,2.404736,1.129817,0.826615,2.385882,1.119351,0.904341
71.250000,-0.069640,-1.823205,1.619819,-0.060265,-1.841455,1.620115,2.405132,1.129826,0.826361,2.387944,1.119540,0.896518
71.255000,-0.068168,-1.819350,1.619415,-0.058685,-1.838565,1.619613,2.405028,1.130069,0.826674,2.388014,1.119746,0.897077
71.260000,-0.066706,-1.815496,1.619009,-0.057123,-1.835696,1.619110,2.404910,1.130358,0.827008,2.388219,1.120143,0.897719
71.265000,-0.065251,-1.811643,1.618603,-0.055577,-1.832855,1.618600,2.404645,1.130616,0.827478,2.388345,1.120419,0.898295
71.270000,-0.063798,-1.807788,1.618196,-0.054040,-1.830038,1.618093,2.404468,1.130802,0.827843,2.388425,1.120870,0.898941
71.275000,-0.062347,-1.803927,1.617776,-0.052513,-1.827242,1.617576,2.404482,1.130929,0.828047,2.388495,1.120988,0.899471
71.280000,-0.060898,-1.800056,1.617340,-0.050992,-1.824462,1.617038,2.404824,1.131062,0.827994,2.388600,1.121243,0.900135
71.285000,-0.059461,-1.796177,1.616894,-0.049482,-1.821696,1.616486,2.405458,1.131166,0.827728,2.388865,1.121159,0.900749
71.290000,-0.058036,-1.792295,1.616443,-0.047997,-1.818947,1.615923,2.406150,1.131305,0.827440,2.389096,1.121198,0.901513
71.295000,-0.056613,-1.788413,1.615993,-0.046525,-1.816226,1.615356,2.406758,1.131387,0.827212,2.389445,1.121124,0.902187
71.300000,-0.055180,-1.784505,1.615582,-0.047202,-1.801334,1.616745,2.407437,1.131242,0.826710,2.392172,1.122734,0.895237
71.305000,-0.053767,-1.780623,1.615154,-0.045806,-1.798313,1.616235,2.407461,1.131295,0.826715,2.392322,1.122888,0.895649
71.310000,-0.052362,-1.776741,1.614744,-0.044425,-1.795320,1.615743,2.407133,1.131378,0.826907,2.392245,1.123003,0.896054
71.315000,-0.050963,-1.772854,1.614345,-0.043057,-1.792348,1.615265,2.406633,1.131555,0.827120,2.392231,1.123411,0.896200
71.320000,-0.049569,-1.768962,1.613941,-0.041702,-1.789398,1.614790,2.406237,1.131746,0.827262,2.392196,1.123764,0.896340
71.325000,-0.048183,-1.765063,1.613521,-0.040358,-1.786463,1.614297,2.405905,1.132000,0.827417,2.392262,1.124127,0.896528
71.330000,-0.046811,-1.761159,1.613086,-0.039031,-1.783550,1.613785,2.405813,1.132178,0.827479,2.392357,1.124525,0.896815
71.335000,-0.045457,-1.757247,1.612635,-0.037729,-1.780652,1.613258,2.405797,1.132347,0.827574,2.392451,1.124633,0.897247
71.340000,-0.044116,-1.753330,1.612169,-0.036451,-1.777770,1.612711,2.405992,1.132431,0.827621,2.392573,1.124975,0.897740
71.345000,-0.042773,-1.749414,1.611691,-0.035187,-1.774912,1.612149,2.406429,1.132470,0.827593,2.392664,1.124832,0.898459
71.350000,-0.041410,-1.745471,1.611240,-0.033068,-1.757264,1.622545,2.407491,1.132224,0.826981,2.396246,1.123932,0.893361
71.355000,-0.040067,-1.741560,1.610773,-0.031779,-1.754054,1.622281,2.408143,1.132285,0.826735,2.396411,1.123614,0.894220
71.360000,-0.038738,-1.737647,1.610308,-0.030503,-1.750867,1.622016,2.408695,1.132391,0.826503,2.396690,1.123817,0.894813
71.365000,-0.037428,-1.733736,1.609842,-0.029253,-1.747703,1.621751,2.409131,1.132453,0.826298,2.396861,1.123621,0.895518
71.370000,-0.036133,-1.729828,1.609379,-0.028030,-1.744569,1.621477,2.409286,1.132493,0.826332,2.397011,1.123838,0.895955
71.375000,-0.034847,-1.725920,1.608925,-0.026823,-1.741463,1.621214,2.409304,1.132477,0.826498,2.396983,1.123789,0.896632
71.380000,-0.033568,-1.722009,1.608470,-0.025633,-1.738381,1.620953,2.409309,1.132496,0.826668,2.396976,1.124012,0.897079
71.385000,-0.032290,-1.718090,1.608008,-0.024451,-1.735317,1.620683,2.409534,1.132545,0.826661,2.396993,1.124019,0.897745
71.390000,-0.031015,-1.714164,1.607538,-0.023278,-1.732274,1.620403,2.409816,1.132699,0.826586,2.397154,1.124148,0.898237
71.395000,-0.029749,-1.710231,1.607062,-0.022115,-1.729245,1.620114,2.410307,1.132861,0.826349,2.397364,1.124260,0.898869
71.400000,-0.028473,-1.706263,1.606595,-0.022854,-1.721700,1.608740,2.411000,1.132851,0.825817,2.397944,1.125203,0.892291
71.405000,-0.027217,-1.702336,1.606117,-0.021765,-1.718580,1.608126,2.411233,1.132999,0.825784,2.398140,1.125486,0.892902
71.410000,-0.025974,-1.698415,1.605640,-0.020696,-1.715494,1.607520,2.411165,1.133134,0.825997,2.398273,1.125468,0.893408
71.415000,-0.024738,-1.694495,1.605156,-0.019643,-1.712437,1.606904,2.411034,1.133191,0.826292,2.398280,1.125919,0.893970
71.420000,-0.023507,-1.690569,1.604667,-0.018604,-1.709401,1.606278,2.411065,1.133263,0.826459,2.398259,1.125838,0.894522
71.425000,-0.022283,-1.686632,1.604178,-0.017573,-1.706382,1.605649,2.411311,1.133324,0.826473,2.398381,1.126205,0.895126
71.430000,-0.021071,-1.682688,1.603681,-0.016562,-1.703375,1.605017,2.411619,1.133436,0.826441,2.398468,1.125978,0.895761
71.435000,-0.019864,-1.678744,1.603180,-0.015567,-1.700390,1.604369,2.411964,1.133534,0.826399,2.398698,1.126369,0.896383
71.440000,-0.018657,-1.674807,1.602681,-0.014580,-1.697433,1.603722,2.412241,1.133606,0.826356,2.398789,1.126107,0.897063
71.445000,-0.017452,-1.670877,1.602189,-0.013599,-1.694512,1.603074,2.412365,1.133674,0.826432,2.398939,1.126505,0.897562
71.450000,-0.016243,-1.666905,1.601710,-0.018070,-1.689243,1.601545,2.412781,1.133512,0.826083,2.399426,1.126982,0.891417
71.455000,-0.015051,-1.662972,1.601223,-0.017267,-1.686291,1.600878,2.412641,1.133687,0.826334,2.399527,1.127443,0.891780
71.460000,-0.013858,-1.659038,1.600743,-0.016470,-1.683369,1.600209,2.412677,1.133851,0.826401,2.399583,1.127516,0.892429
71.465000,-0.012662,-1.655105,1.600268,-0.015677,-1.680468,1.599552,2.412398,1.134162,0.826734,2.399764,1.127851,0.892743
71.470000,-0.011476,-1.651178,1.599784,-0.014890,-1.677595,1.598888,2.412475,1.134201,0.826671,2.399858,1.128319,0.893350
71.475000,-0.010308,-1.647257,1.599287,-0.014128,-1.674753,1.598208,2.412678,1.134155,0.826461,2.399844,1.128064,0.893522
71.480000,-0.009154,-1.643345,1.598777,-0.013393,-1.671942,1.597510,2.412886,1.134042,0.826313,2.399886,1.128340,0.894063
71.485000,-0.008003,-1.639438,1.598261,-0.012671,-1.669166,1.596799,2.413240,1.133885,0.826027,2.399775,1.127991,0.894363
71.490000,-0.006855,-1.635528,1.597743,-0.011957,-1.666415,1.596085,2.413760,1.133747,0.825735,2.399834,1.128116,0.894897
71.495000,-0.005712,-1.631611,1.597225,-0.011255,-1.663683,1.595366,2.414352,1.133714,0.825420,2.399848,1.127687,0.895483
71.500000,-0.004561,-1.627635,1.596720,-0.007118,-1.650801,1.592855,2.415367,1.133508,0.824769,2.400746,1.128702,0.889120
71.505000,-0.003430,-1.623704,1.596210,-0.006347,-1.647804,1.592089,2.415786,1.133633,0.824689,2.400871,1.128399,0.889916
71.510000,-0.002298,-1.619777,1.595710,-0.005580,-1.644839,1.591325,2.415996,1.133786,0.824791,2.401147,1.128821,0.890485
71.515000,-0.001176,-1.615851,1.595210,-0.004821,-1.641899,1.590574,2.416273,1.133806,0.824790,2.401200,1.128685,0.891263
71.520000,-0.000069,-1.611927,1.594691,-0.004089,-1.638983,1.589803,2.416463,1.133843,0.824803,2.401311,1.128884,0.891745
71.525000,0.001028,-1.608000,1.594159,-0.003374,-1.636093,1.589011,2.416992,1.133745,0.824599,2.401339,1.128828,0.892401
71.530000,0.002119,-1.604069,1.593624,-0.002673,-1.633221,1.588208,2.417758,1.133622,0.824175,2.401451,1.128629,0.893057
71.535000,0.003200,-1.600138,1.593093,-0.001986,-1.630371,1.587406,2.418652,1.133498,0.823703,2.401577,1.128395,0.893703
71.540000,0.004272,-1.596206,1.592564,-0.001318,-1.627545,1.586607,2.419667,1.133327,0.823076,2.401762,1.128112,0.894499
71.545000,0.005334,-1.592276,1.592029,-0.000666,-1.624745,1.585801,2.420727,1.133095,0.822358,2.401887,1.127742,0.895047
71.550000,0.006413,-1.588291,1.591487,0.009477,-1.615891,1.588487,2.422108,1.132600,0.821124,2.401977,1.126910,0.888811
71.555000,0.007467,-1.584359,1.590935,0.010372,-1.612954,1.587757,2.423230,1.132237,0.820078,2.402033,1.126551,0.889080
71.560000,0.008518,-1.580430,1.590378,0.011255,-1.610045,1.587020,2.424472,1.131773,0.818828,2.402075,1.125929,0.889513
71.565000,0.009562,-1.576505,1.589825,0.012129,-1.607161,1.586276,2.425935,1.131164,0.817324,2.402050,1.125353,0.889589
71.570000,0.010596,-1.572586,1.589269,0.012987,-1.604308,1.585541,2.427611,1.130478,0.815728,2.402015,1.124397,0.889918
71.575000,0.011617,-1.568672,1.588691,0.013824,-1.601481,1.584785,2.429577,1.129616,0.813883,2.402005,1.123580,0.890193
71.580000,0.012628,-1.564762,1.588086,0.014642,-1.598682,1.584001,2.431889,1.128585,0.811787,2.401890,1.122205,0.890549
71.585000,0.013631,-1.560854,1.587457,0.015444,-1.595907,1.583185,2.434392,1.127480,0.809475,2.401844,1.120934,0.890944
71.590000,0.014626,-1.556947,1.586827,0.016232,-1.593157,1.582350,2.436921,1.126369,0.807121,2.401743,1.119336,0.891213
71.595000,0.015606,-1.553037,1.586209,0.017003,-1.590429,1.581524,2.439238,1.125340,0.804975,2.401715,1.118037,0.891565
71.600000,0.016597,-1.549055,1.585602,0.025886,-1.578994,1.580578,2.441801,1.124106,0.802596,2.405196,1.116588,0.882918
71.605000,0.017576,-1.545126,1.585009,0.026850,-1.576047,1.579773,2.443761,1.123268,0.800931,2.405154,1.115457,0.883354
71.610000,0.018573,-1.541197,1.584422,0.027825,-1.573122,1.578977,2.445749,1.122474,0.799308,2.405151,1.114413,0.883885
71.615000,0.019591,-1.537266,1.583834,0.028812,-1.570222,1.578178,2.447906,1.121713,0.797536,2.405192,1.113324,0.884454
71.620000,0.020614,-1.533330,1.583248,0.029812,-1.567339,1.577379,2.450396,1.120852,0.795524,2.405343,1.112221,0.884995
71.625000,0.021622,-1.529393,1.582650,0.030793,-1.564472,1.576579,2.453083,1.119912,0.793266,2.405454,1.110783,0.885676
71.630000,0.022622,-1.525461,1.582036,0.031748,-1.561629,1.575751,2.456143,1.118682,0.790708,2.405618,1.109443,0.886081
71.635000,0.023624,-1.521532,1.581414,0.032696,-1.558813,1.574914,2.459269,1.117233,0.788009,2.405555,1.107362,0.886831
71.640000,0.024624,-1.517606,1.580785,0.033639,-1.556022,1.574065,2.462436,1.115667,0.785125,2.405465,1.105669,0.887069
71.645000,0.025622,-1.513678,1.580152,0.034567,-1.553253,1.573209,2.465599,1.114049,0.782117,2.405283,1.103390,0.887515
71.650000,0.026651,-1.509673,1.579536,0.027831,-1.530470,1.577694,2.468926,1.112268,0.778707,2.410870,1.101775,0.877104
71.655000,0.027668,-1.505725,1.578959,0.028553,-1.527170,1.577017,2.471814,1.110785,0.775773,2.410706,1.099782,0.877226
71.660000,0.028683,-1.501784,1.578410,0.029269,-1.523895,1.576378,2.474155,1.109568,0.773319,2.410594,1.098075,0.877173
71.665000,0.029686,-1.497850,1.577877,0.029969,-1.520652,1.575753,2.476163,1.108452,0.771249,2.410468,1.096794,0.877275
71.670000,0.030682,-1.493919,1.577358,0.030642,-1.517430,1.575141,2.477854,1.107517,0.769525,2.410297,1.095436,0.877393
71.675000,0.031679,-1.489989,1.576863,0.031309,-1.514233,1.574537,2.479516,1.106623,0.767900,2.410228,1.094608,0.877620
71.680000,0.032674,-1.486057,1.576386,0.031966,-1.511055,1.573970,2.481235,1.105782,0.766246,2.410098,1.093327,0.877875
71.685000,0.033669,-1.482126,1.575909,0.032610,-1.507896,1.573399,2.483267,1.104917,0.764584,2.410151,1.092535,0.878151
71.690000,0.034668,-1.478199,1.575423,0.033247,-1.504760,1.572827,2.485601,1.103929,0.762790,2.410193,1.091027,0.878947
71.695000,0.035667,-1.474279,1.574914,0.033880,-1.501650,1.572232,2.488066,1.102866,0.760962,2.410276,1.089865,0.879495
71.700000,0.036690,-1.470287,1.574385,0.038526,-1.487490,1.582985,2.491126,1.101416,0.758578,2.417147,1.089662,0.867957
71.705000,0.037689,-1.466367,1.573865,0.039251,-1.484110,1.582678,2.493737,1.100244,0.756700,2.417196,1.088137,0.868610
71.710000,0.038696,-1.462453,1.573357,0.039972,-1.480760,1.582375,2.496475,1.098971,0.754624,2.417231,1.086541,0.869615
71.715000,0.039710,-1.458544,1.572857,0.040696,-1.477433,1.582085,2.499141,1.097788,0.752527,2.417238,1.084789,0.870104
71.720000,0.040718,-1.454640,1.572363,0.041412,-1.474129,1.581797,2.501769,1.096548,0.750402,2.417357,1.083365,0.870931
71.725000,0.041726,-1.450748,1.571875,0.042102,-1.470850,1.581513,2.504168,1.095290,0.748398,2.417276,1.081550,0.871294
71.730000,0.042742,-1.446867,1.571398,0.042796,-1.467606,1.581232,2.506371,1.094022,0.746644,2.417228,1.080237,0.871954
71.735000,0.043757,-1.442993,1.570927,0.043483,-1.464390,1.580966,2.508362,1.092847,0.745039,2.417011,1.078523,0.872464
71.740000,0.044778,-1.439118,1.570461,0.044152,-1.461195,1.580692,2.510328,1.091767,0.743570,2.416955,1.077480,0.873047
71.745000,0.045821,-1.435241,1.570013,0.044831,-1.458016,1.580432,2.512409,1.090807,0.742046,2.416858,1.075919,0.873780
71.750000,0.046916,-1.431271,1.569595,0.043880,-1.436989,1.571093,2.514845,1.089799,0.740285,2.425148,1.077385,0.862813
71.755000,0.047990,-1.427382,1.569182,0.044536,-1.433348,1.570621,2.516976,1.089076,0.738957,2.425358,1.076111,0.863884
71.760000,0.049062,-1.423505,1.568764,0.045181,-1.429735,1.570148,2.518856,1.088382,0.737894,2.425609,1.075193,0.864694
71.765000,0.050138,-1.419644,1.568350,0.045814,-1.426153,1.569662,2.520649,1.087567,0.736875,2.425693,1.074121,0.865857
71.770000,0.051224,-1.415802,1.567959,0.046442,-1.422608,1.569194,2.522221,1.086776,0.736000,2.425721,1.073074,0.866593
71.775000,0.052327,-1.411976,1.567590,0.047072,-1.419101,1.568748,2.523680,1.085926,0.735056,2.425693,1.072177,0.867654
71.780000,0.053444,-1.408160,1.567239,0.047709,-1.415626,1.568320,2.525010,1.085184,0.734057,2.425563,1.071112,0.868049
71.785000,0.054565,-1.404349,1.566899,0.048346,-1.412176,1.567905,2.526221,1.084498,0.733174,2.425598,1.070453,0.868775
71.790000,0.055685,-1.400548,1.566564,0.048968,-1.408747,1.567496,2.527146,1.083860,0.732270,2.425462,1.069545,0.869187
71.795000,0.056811,-1.396759,1.566237,0.049579,-1.405353,1.567087,2.527781,1.083296,0.731601,2.425364,1.069133,0.869365
71.800000,0.057985,-1.392885,1.565918,0.053958,-1.394682,1.560929,2.528638,1.082393,0.730566,2.433566,1.069623,0.855607
71.805000,0.059140,-1.389093,1.565594,0.054690,-1.391122,1.560368,2.529259,1.081750,0.729892,2.433329,1.069103,0.855701
71.810000,0.060306,-1.385301,1.565272,0.055422,-1.387585,1.559803,2.530095,1.081062,0.729088,2.433123,1.068485,0.856116
71.815000,0.061482,-1.381508,1.564956,0.056154,-1.384061,1.559240,2.531064,1.080453,0.728216,2.432976,1.067762,0.856333
71.820000,0.062671,-1.377719,1.564655,0.056885,-1.380557,1.558685,2.532092,1.079872,0.727351,2.432969,1.067176,0.856846
71.825000,0.063877,-1.373942,1.564369,0.057622,-1.377077,1.558149,2.532954,1.079341,0.726653,2.432903,1.066460,0.857177
71.830000,0.065085,-1.370177,1.564092,0.058362,-1.373631,1.557621,2.533581,1.078841,0.726160,2.432850,1.066052,0.857732
71.835000,0.066290,-1.366419,1.563824,0.059082,-1.370210,1.557098,2.533978,1.078455,0.725768,2.432659,1.065528,0.858060
71.840000,0.067504,-1.362663,1.563576,0.059791,-1.366810,1.556583,2.534264,1.078211,0.725570,2.432596,1.065434,0.858410
71.845000,0.068734,-1.358912,1.563354,0.060507,-1.363429,1.556097,2.534521,1.078082,0.725431,2.432515,1.065193,0.858933
71.850000,0.070009,-1.355071,1.563160,0.065219,-1.360812,1.565489,2.535002,1.077847,0.725090,2.442848,1.066457,0.845553
71.855000,0.071258,-1.351323,1.562955,0.066056,-1.357498,1.565295,2.534980,1.077857,0.725373,2.442921,1.066485,0.846272
71.860000,0.072516,-1.347598,1.562758,0.066885,-1.354220,1.565102,2.534673,1.077876,0.725908,2.442823,1.066695,0.846845
71.865000,0.073789,-1.343889,1.562579,0.067716,-1.350984,1.564920,2.534266,1.077895,0.726548,2.442708,1.066914,0.847564
71.870000,0.075079,-1.340187,1.562420,0.068552,-1.347776,1.564758,2.533865,1.077984,0.727113,2.442537,1.067187,0.848171
71.875000,0.076384,-1.336482,1.562279,0.069395,-1.344588,1.564616,2.533538,1.078169,0.727550,2.442520,1.067508,0.848751
71.880000,0.077701,-1.332776,1.562149,0.070240,-1.341409,1.564484,2.533188,1.078464,0.727919,2.442530,1.067878,0.849229
71.885000,0.079030,-1.329084,1.562030,0.071087,-1.338255,1.564360,2.532728,1.078782,0.728361,2.442642,1.068381,0.849637
71.890000,0.080366,-1.325411,1.561914,0.071932,-1.335141,1.564247,2.531846,1.079142,0.729177,2.442607,1.068848,0.850067
71.895000,0.081711,-1.321750,1.561803,0.072772,-1.332059,1.564125,2.530658,1.079516,0.730341,2.442478,1.069683,0.850475
71.900000,0.083113,-1.318001,1.561729,0.079014,-1.326390,1.561855,2.529610,1.079704,0.731317,2.450580,1.071957,0.839739
71.905000,0.084500,-1.314327,1.561657,0.080025,-1.323279,1.561707,2.528333,1.080332,0.732667,2.450472,1.072973,0.840290
71.910000,0.085897,-1.310653,1.561597,0.081041,-1.320184,1.561570,2.527156,1.081050,0.733981,2.450503,1.073905,0.840950
71.915000,0.087301,-1.306983,1.561543,0.082051,-1.317107,1.561441,2.525901,1.081809,0.735363,2.450587,1.074990,0.841606
71.920000,0.088716,-1.303326,1.561486,0.083061,-1.314058,1.561313,2.524547,1.082482,0.736803,2.450622,1.076031,0.842259
71.925000,0.090142,-1.299685,1.561418,0.084074,-1.311043,1.561174,2.523195,1.083035,0.738178,2.450528,1.077050,0.842863
71.930000,0.091576,-1.296056,1.561344,0.085085,-1.308062,1.561018,2.521778,1.083480,0.739508,2.450405,1.077912,0.843380
71.935000,0.093020,-1.292436,1.561280,0.086093,-1.305107,1.560865,2.520366,1.083905,0.740747,2.450123,1.078809,0.843785
71.940000,0.094474,-1.288825,1.561215,0.087105,-1.302181,1.560723,2.519089,1.084288,0.741825,2.449979,1.079640,0.844123
71.945000,0.095929,-1.285222,1.561127,0.088110,-1.299281,1.560564,2.517732,1.084824,0.742943,2.449739,1.080390,0.844448
71.950000,0.097421,-1.281535,1.561055,0.092270,-1.284295,1.555999,2.516944,1.085042,0.743465,2.455397,1.080729,0.835013
71.955000,0.098890,-1.277930,1.560980,0.093365,-1.281101,1.555703,2.515657,1.085590,0.744656,2.455313,1.081284,0.835446
71.960000,0.100360,-1.274338,1.560906,0.094453,-1.277935,1.555413,2.514135,1.086157,0.746149,2.455237,1.082558,0.835886
71.965000,0.101828,-1.270757,1.560824,0.095531,-1.274804,1.555116,2.512593,1.086575,0.747730,2.455017,1.083288,0.836500
71.970000,0.103294,-1.267181,1.560730,0.096595,-1.271698,1.554803,2.511056,1.086987,0.749336,2.454727,1.084356,0.837083
71.975000,0.104766,-1.263601,1.560637,0.097653,-1.268610,1.554480,2.509843,1.087337,0.750680,2.454507,1.085075,0.837754
71.980000,0.106244,-1.260010,1.560550,0.098709,-1.265534,1.554164,2.508789,1.087781,0.751838,2.454357,1.085846,0.838385
71.985000,0.107725,-1.256417,1.560465,0.099762,-1.262464,1.553850,2.507859,1.088256,0.752888,2.454374,1.086600,0.838965
71.990000,0.109212,-1.252835,1.560381,0.100808,-1.259418,1.553533,2.506746,1.088800,0.754124,2.454353,1.087341,0.839604
71.995000,0.110701,-1.249268,1.560304,0.101851,-1.256409,1.553216,2.505354,1.089286,0.755664,2.454346,1.088307,0.840228
