t,gt_x,gt_y,gt_z,est_x,est_y,est_z,gt_tx,gt_ty,gt_tz,est_tx,est_ty,est_tz
78.220000,1.200152,0.234898,1.145140,1.198688,0.221687,1.141871,-2.080848,0.799934,-1.058877,-2.057039,0.901266,-0.963503
78.225000,1.200774,0.237450,1.145442,1.199530,0.223099,1.141954,-2.080252,0.799569,-1.059010,-2.056495,0.901615,-0.962794
78.230000,1.201407,0.239984,1.145748,1.200391,0.224454,1.142048,-2.079569,0.799288,-1.059249,-2.056020,0.901841,-0.962152
78.235000,1.202052,0.242505,1.146049,1.201269,0.225758,1.142126,-2.079065,0.799040,-1.059434,-2.055559,0.902379,-0.961531
78.240000,1.202708,0.245010,1.146344,1.202167,0.227015,1.142197,-2.078620,0.798842,-1.059594,-2.055266,0.902421,-0.961035
78.245000,1.203372,0.247499,1.146632,1.203080,0.228219,1.142252,-2.078068,0.798708,-1.059940,-2.054934,0.902934,-0.960452
78.250000,1.204053,0.249977,1.146940,1.204991,0.235572,1.141253,-2.077734,0.798496,-1.060129,-2.055699,0.892135,-0.969298
78.255000,1.204739,0.252434,1.147237,1.205976,0.236883,1.141274,-2.077000,0.798451,-1.060743,-2.055318,0.892830,-0.968754
78.260000,1.205438,0.254878,1.147535,1.206978,0.238143,1.141288,-2.076283,0.798490,-1.061484,-2.055140,0.893193,-0.968709
78.265000,1.206147,0.257308,1.147834,1.208002,0.239358,1.141297,-2.075658,0.798587,-1.062333,-2.054920,0.893950,-0.968447
78.270000,1.206869,0.259727,1.148131,1.209042,0.240524,1.141301,-2.075093,0.798761,-1.063329,-2.054910,0.894257,-0.968750
78.275000,1.207610,0.262134,1.148429,1.210108,0.241648,1.141296,-2.074593,0.798958,-1.064456,-2.054861,0.895018,-0.968866
78.280000,1.208364,0.264529,1.148725,1.211199,0.242722,1.141291,-2.074171,0.799192,-1.065776,-2.054938,0.895266,-0.969525
78.285000,1.209130,0.266912,1.149015,1.212309,0.243753,1.141269,-2.073824,0.799437,-1.067032,-2.055008,0.895971,-0.970136
78.290000,1.209911,0.269279,1.149299,1.213442,0.244734,1.141238,-2.073616,0.799710,-1.068278,-2.055154,0.896135,-0.970775
78.295000,1.210701,0.271631,1.149571,1.214594,0.245666,1.141195,-2.073503,0.799992,-1.069461,-2.055367,0.896697,-0.971567
78.300000,1.211508,0.273976,1.149858,1.219936,0.259762,1.142308,-2.073698,0.800222,-1.070503,-2.055439,0.889619,-0.982989
78.305000,1.212315,0.276306,1.150121,1.221237,0.261008,1.142267,-2.073531,0.800527,-1.071843,-2.055686,0.890296,-0.983938
78.310000,1.213123,0.278620,1.150374,1.222546,0.262209,1.142224,-2.073303,0.800832,-1.073247,-2.055882,0.890324,-0.984668
78.315000,1.213934,0.280918,1.150612,1.223864,0.263363,1.142154,-2.073003,0.801203,-1.074726,-2.056095,0.891071,-0.985656
78.320000,1.214746,0.283197,1.150843,1.225194,0.264472,1.142069,-2.072741,0.801615,-1.076209,-2.056357,0.891256,-0.986431
78.325000,1.215565,0.285453,1.151069,1.226529,0.265526,1.141972,-2.072507,0.802067,-1.077617,-2.056671,0.891993,-0.987481
78.330000,1.216399,0.287698,1.151297,1.227888,0.266529,1.141865,-2.072426,0.802516,-1.078830,-2.057020,0.892181,-0.988148
78.335000,1.217242,0.289938,1.151521,1.229269,0.267491,1.141762,-2.072130,0.802985,-1.080127,-2.057432,0.892726,-0.989028
78.340000,1.218086,0.292183,1.151730,1.230666,0.268425,1.141637,-2.072037,0.803204,-1.081109,-2.057673,0.893194,-0.989555
78.345000,1.218923,0.294431,1.151922,1.232069,0.269335,1.141498,-2.072010,0.803205,-1.081970,-2.057781,0.893256,-0.990092
78.350000,1.219767,0.296676,1.152123,1.226271,0.282772,1.149438,-2.072383,0.802955,-1.082384,-2.059580,0.884719,-0.998933
78.355000,1.220611,0.298910,1.152297,1.227493,0.284003,1.149481,-2.072387,0.802839,-1.083031,-2.059496,0.884645,-0.999299
78.360000,1.221468,0.301125,1.152481,1.228734,0.285188,1.149528,-2.072330,0.802818,-1.083551,-2.059398,0.884816,-0.999470
78.365000,1.222338,0.303324,1.152675,1.229997,0.286321,1.149578,-2.072190,0.802945,-1.084082,-2.059443,0.884904,-0.999491
78.370000,1.223221,0.305509,1.152879,1.231283,0.287409,1.149637,-2.071852,0.803219,-1.084764,-2.059555,0.885316,-0.999568
78.375000,1.224116,0.307686,1.153089,1.232588,0.288454,1.149695,-2.071283,0.803608,-1.085728,-2.059730,0.885783,-0.999606
78.380000,1.225025,0.309860,1.153315,1.233920,0.289464,1.149756,-2.070543,0.804073,-1.086995,-2.059897,0.886586,-0.999917
78.385000,1.225940,0.312029,1.153559,1.235271,0.290439,1.149838,-2.069657,0.804547,-1.088508,-2.060096,0.887333,-1.000308
78.390000,1.226859,0.314190,1.153808,1.236636,0.291378,1.149928,-2.068884,0.804985,-1.090063,-2.060187,0.888325,-1.000908
78.395000,1.227783,0.316339,1.154049,1.238013,0.292277,1.150009,-2.068174,0.805434,-1.091600,-2.060400,0.888897,-1.001537
78.400000,1.228731,0.318474,1.154302,1.234220,0.299412,1.149227,-2.067889,0.805801,-1.092755,-2.060963,0.882958,-1.010798
78.405000,1.229665,0.320593,1.154523,1.235482,0.300430,1.149257,-2.067350,0.806311,-1.094105,-2.061249,0.883387,-1.011360
78.410000,1.230600,0.322701,1.154733,1.236753,0.301408,1.149267,-2.066949,0.806838,-1.095417,-2.061546,0.884298,-1.011961
78.415000,1.231536,0.324804,1.154941,1.238035,0.302352,1.149267,-2.066592,0.807355,-1.096784,-2.061954,0.884571,-1.012638
78.420000,1.232472,0.326900,1.155154,1.239329,0.303264,1.149265,-2.066207,0.807844,-1.098265,-2.062261,0.885422,-1.013416
78.425000,1.233412,0.328990,1.155372,1.240633,0.304140,1.149268,-2.065665,0.808394,-1.099960,-2.062604,0.885698,-1.014282
78.430000,1.234352,0.331076,1.155597,1.241953,0.304984,1.149269,-2.065065,0.808972,-1.101772,-2.062925,0.886798,-1.015256
78.435000,1.235284,0.333150,1.155817,1.243280,0.305797,1.149276,-2.064435,0.809596,-1.103626,-2.063281,0.887168,-1.016279
78.440000,1.236212,0.335209,1.156025,1.244605,0.306567,1.149260,-2.063725,0.810242,-1.105407,-2.063668,0.888344,-1.017287
78.445000,1.237143,0.337259,1.156233,1.245942,0.307298,1.149233,-2.063261,0.810800,-1.106855,-2.064017,0.888833,-1.018052
78.450000,1.238101,0.339300,1.156457,1.251296,0.317501,1.151088,-2.062715,0.811335,-1.108126,-2.064611,0.881459,-1.026977
78.455000,1.239038,0.341326,1.156655,1.252771,0.318449,1.151106,-2.061958,0.811909,-1.109501,-2.064848,0.882485,-1.027393
78.460000,1.239972,0.343342,1.156840,1.254254,0.319364,1.151107,-2.061155,0.812470,-1.110846,-2.065197,0.883110,-1.027867
78.465000,1.240904,0.345354,1.157019,1.255747,0.320246,1.151090,-2.060455,0.812957,-1.112140,-2.065382,0.884182,-1.028154
78.470000,1.241833,0.347362,1.157199,1.257248,0.321101,1.151075,-2.059748,0.813396,-1.113389,-2.065665,0.884614,-1.028674
78.475000,1.242764,0.349364,1.157374,1.258758,0.321927,1.151051,-2.059087,0.813789,-1.114574,-2.065766,0.885651,-1.028862
78.480000,1.243696,0.351359,1.157551,1.260284,0.322721,1.151021,-2.058435,0.814178,-1.115730,-2.065990,0.885983,-1.029319
78.485000,1.244619,0.353332,1.157737,1.261819,0.323482,1.150994,-2.057684,0.814598,-1.116995,-2.066094,0.887009,-1.029463
78.490000,1.245536,0.355285,1.157927,1.263350,0.324185,1.150972,-2.056737,0.815079,-1.118501,-2.066311,0.887484,-1.029993
78.495000,1.246453,0.357229,1.158119,1.264891,0.324856,1.150945,-2.055624,0.815663,-1.120051,-2.066416,0.888807,-1.030335
78.500000,1.247401,0.359166,1.158321,1.256511,0.334635,1.158762,-2.054763,0.816236,-1.121435,-2.065995,0.882461,-1.040549
78.505000,1.248323,0.361091,1.158521,1.257799,0.335524,1.158954,-2.053481,0.816904,-1.123096,-2.066222,0.883916,-1.041048
78.510000,1.249238,0.363003,1.158726,1.259092,0.336375,1.159152,-2.052220,0.817561,-1.124813,-2.066460,0.884835,-1.041240
78.515000,1.250150,0.364915,1.158926,1.260390,0.337195,1.159347,-2.051040,0.818154,-1.126474,-2.066683,0.886248,-1.041882
78.520000,1.251062,0.366832,1.159112,1.261701,0.338002,1.159532,-2.050125,0.818636,-1.128005,-2.066857,0.887009,-1.042074
78.525000,1.251973,0.368745,1.159272,1.263023,0.338787,1.159691,-2.049353,0.819080,-1.129405,-2.067039,0.888001,-1.042842
78.530000,1.252880,0.370645,1.159410,1.264357,0.339545,1.159819,-2.048799,0.819481,-1.130597,-2.067231,0.888552,-1.042985
78.535000,1.253784,0.372527,1.159534,1.265694,0.340260,1.159927,-2.048286,0.819951,-1.131732,-2.067465,0.889236,-1.043652
78.540000,1.254685,0.374399,1.159656,1.267041,0.340941,1.160021,-2.047916,0.820377,-1.132691,-2.067803,0.889795,-1.043746
78.545000,1.255581,0.376267,1.159787,1.268399,0.341593,1.160119,-2.047551,0.820715,-1.133667,-2.068044,0.890263,-1.044259
78.550000,1.256500,0.378132,1.159930,1.255865,0.357915,1.164238,-2.047644,0.820789,-1.134114,-2.067137,0.883702,-1.052607
78.555000,1.257391,0.379995,1.160066,1.256849,0.358981,1.164455,-2.047243,0.820938,-1.135043,-2.067158,0.883963,-1.052858
78.560000,1.258278,0.381846,1.160200,1.257841,0.360017,1.164667,-2.046837,0.821160,-1.135972,-2.067196,0.884529,-1.053113
78.565000,1.259159,0.383679,1.160332,1.258838,0.361017,1.164874,-2.046637,0.821444,-1.136829,-2.067350,0.884864,-1.053361
78.570000,1.260043,0.385501,1.160466,1.259845,0.361977,1.165076,-2.046547,0.821830,-1.137683,-2.067619,0.885223,-1.053769
78.575000,1.260928,0.387319,1.160609,1.260869,0.362912,1.165280,-2.046507,0.822252,-1.138648,-2.068020,0.885506,-1.054174
78.580000,1.261805,0.389133,1.160756,1.261905,0.363823,1.165492,-2.046509,0.822627,-1.139656,-2.068387,0.885838,-1.054879
78.585000,1.262669,0.390943,1.160899,1.262940,0.364708,1.165700,-2.046538,0.822913,-1.140652,-2.068722,0.886026,-1.055427
78.590000,1.263519,0.392747,1.161042,1.263974,0.365571,1.165900,-2.046480,0.823144,-1.141643,-2.068945,0.886250,-1.056150
78.595000,1.264362,0.394543,1.161187,1.265008,0.366405,1.166104,-2.046396,0.823317,-1.142468,-2.069130,0.886498,-1.056565
78.600000,1.265229,0.396328,1.161337,1.268785,0.380518,1.158933,-2.046647,0.823396,-1.142703,-2.067480,0.881873,-1.067221
78.605000,1.266062,0.398097,1.161478,1.269897,0.381687,1.158927,-2.046449,0.823615,-1.143150,-2.067658,0.882128,-1.067103
78.610000,1.266883,0.399849,1.161607,1.271008,0.382817,1.158911,-2.046399,0.823833,-1.143395,-2.067791,0.882509,-1.067061
78.615000,1.267698,0.401596,1.161732,1.272119,0.383916,1.158879,-2.046237,0.824056,-1.143703,-2.068049,0.882578,-1.066753
78.620000,1.268504,0.403344,1.161874,1.273241,0.384998,1.158847,-2.046051,0.824175,-1.144046,-2.068126,0.883102,-1.066677
78.625000,1.269297,0.405092,1.162030,1.274363,0.386062,1.158844,-2.045670,0.824231,-1.144552,-2.068185,0.883116,-1.066404
78.630000,1.270082,0.406837,1.162181,1.275484,0.387105,1.158836,-2.045151,0.824214,-1.145179,-2.068039,0.883828,-1.066366
78.635000,1.270861,0.408575,1.162327,1.276615,0.388126,1.158819,-2.044626,0.824176,-1.145691,-2.067882,0.883954,-1.066132
78.640000,1.271631,0.410295,1.162475,1.277748,0.389118,1.158797,-2.044054,0.824180,-1.146035,-2.067697,0.884655,-1.065856
78.645000,1.272392,0.411995,1.162622,1.278885,0.390063,1.158778,-2.043626,0.824193,-1.146039,-2.067592,0.884872,-1.065218
78.650000,1.273177,0.413687,1.162759,1.267888,0.406200,1.163294,-2.043411,0.824147,-1.145604,-2.065304,0.879590,-1.073436
78.655000,1.273922,0.415376,1.162887,1.268690,0.407537,1.163371,-2.043090,0.824109,-1.145278,-2.065213,0.879960,-1.072427
78.660000,1.274650,0.417061,1.163023,1.269485,0.408850,1.163453,-2.042625,0.824026,-1.145136,-2.065077,0.880166,-1.071551
78.665000,1.275373,0.418749,1.163168,1.270277,0.410145,1.163539,-2.042105,0.823921,-1.145083,-2.064822,0.880676,-1.070696
78.670000,1.276100,0.420439,1.163329,1.271087,0.411428,1.163636,-2.041456,0.823808,-1.145111,-2.064617,0.880931,-1.069921
78.675000,1.276826,0.422120,1.163501,1.271915,0.412687,1.163750,-2.040738,0.823728,-1.145051,-2.064274,0.881594,-1.069038
78.680000,1.277548,0.423788,1.163669,1.272747,0.413914,1.163862,-2.039945,0.823736,-1.144936,-2.064089,0.881960,-1.067980
78.685000,1.278269,0.425444,1.163832,1.273591,0.415109,1.163964,-2.039221,0.823793,-1.144701,-2.063870,0.882795,-1.066884
78.690000,1.278988,0.427096,1.163993,1.274445,0.416276,1.164060,-2.038682,0.823797,-1.144407,-2.063807,0.883112,-1.065683
78.695000,1.279699,0.428748,1.164153,1.275311,0.417425,1.164152,-2.038294,0.823661,-1.144129,-2.063594,0.883671,-1.064741
78.700000,1.280416,0.430398,1.164304,1.281863,0.418352,1.163730,-2.038459,0.823268,-1.143550,-2.060178,0.876825,-1.071465
78.705000,1.281098,0.432039,1.164438,1.282868,0.419466,1.163780,-2.038438,0.822897,-1.143269,-2.059804,0.876971,-1.070865
78.710000,1.281780,0.433671,1.164572,1.283887,0.420555,1.163822,-2.038734,0.822487,-1.142792,-2.059511,0.876751,-1.070107
78.715000,1.282461,0.435287,1.164716,1.284916,0.421612,1.163868,-2.038946,0.822213,-1.142409,-2.059246,0.876472,-1.069584
78.720000,1.283144,0.436886,1.164875,1.285957,0.422632,1.163923,-2.039129,0.822080,-1.142012,-2.059155,0.876469,-1.068889
78.725000,1.283823,0.438473,1.165049,1.287013,0.423617,1.163994,-2.039254,0.821988,-1.141726,-2.059130,0.876346,-1.068292
78.730000,1.284494,0.440053,1.165232,1.288072,0.424573,1.164072,-2.039176,0.821907,-1.141592,-2.059078,0.876444,-1.067737
78.735000,1.285160,0.441632,1.165435,1.289138,0.425507,1.164157,-2.038961,0.821795,-1.141643,-2.058963,0.876587,-1.067147
78.740000,1.285821,0.443210,1.165658,1.290213,0.426421,1.164270,-2.038558,0.821707,-1.141906,-2.058774,0.876825,-1.066763
78.745000,1.286481,0.444780,1.165881,1.291296,0.427313,1.164389,-2.038116,0.821664,-1.142309,-2.058596,0.877223,-1.066316
78.750000,1.287165,0.446339,1.166113,1.284496,0.431748,1.162855,-2.038209,0.821583,-1.142339,-2.056503,0.873663,-1.072293
78.755000,1.287824,0.447884,1.166328,1.285379,0.432685,1.162914,-2.038193,0.821601,-1.142541,-2.056514,0.873824,-1.072003
78.760000,1.288472,0.449421,1.166535,1.286265,0.433596,1.162960,-2.038449,0.821539,-1.142499,-2.056549,0.873904,-1.071913
78.765000,1.289112,0.450954,1.166740,1.287154,0.434481,1.162999,-2.038888,0.821359,-1.142253,-2.056566,0.873667,-1.071532
78.770000,1.289744,0.452487,1.166951,1.288049,0.435348,1.163036,-2.039523,0.821027,-1.141869,-2.056493,0.873419,-1.071298
78.775000,1.290366,0.454015,1.167173,1.288947,0.436195,1.163084,-2.040088,0.820687,-1.141597,-2.056343,0.872811,-1.070928
78.780000,1.290980,0.455534,1.167406,1.289848,0.437015,1.163136,-2.040604,0.820372,-1.141500,-2.056217,0.872644,-1.070820
78.785000,1.291592,0.457042,1.167660,1.290754,0.437805,1.163200,-2.040939,0.820158,-1.141609,-2.056084,0.872120,-1.070726
78.790000,1.292210,0.458533,1.167951,1.291677,0.438561,1.163289,-2.041110,0.820080,-1.141875,-2.056043,0.872260,-1.070764
78.795000,1.292830,0.460004,1.168275,1.292621,0.439276,1.163421,-2.041207,0.820096,-1.142142,-2.056064,0.872050,-1.070747
78.800000,1.293465,0.461465,1.168628,1.287411,0.446325,1.171632,-2.041419,0.820087,-1.142194,-2.053336,0.867919,-1.077996
78.805000,1.294074,0.462917,1.168973,1.288189,0.447157,1.172002,-2.041323,0.820049,-1.142474,-2.053340,0.867999,-1.077874
78.810000,1.294675,0.464370,1.169332,1.288971,0.447973,1.172384,-2.041297,0.819883,-1.142693,-2.053235,0.868215,-1.077654
78.815000,1.295266,0.465816,1.169696,1.289759,0.448768,1.172776,-2.041609,0.819524,-1.142624,-2.053043,0.868100,-1.077511
78.820000,1.295851,0.467247,1.170057,1.290547,0.449533,1.173166,-2.041907,0.819177,-1.142528,-2.052781,0.867741,-1.077211
78.825000,1.296433,0.468663,1.170423,1.291345,0.450261,1.173544,-2.042518,0.818848,-1.142194,-2.052603,0.867650,-1.076987
78.830000,1.297014,0.470066,1.170808,1.292152,0.450954,1.173938,-2.043198,0.818565,-1.141783,-2.052554,0.866917,-1.076673
78.835000,1.297593,0.471463,1.171226,1.292972,0.451617,1.174349,-2.043834,0.818306,-1.141404,-2.052495,0.866777,-1.076397
78.840000,1.298167,0.472856,1.171687,1.293800,0.452255,1.174802,-2.044334,0.818059,-1.141175,-2.052467,0.866121,-1.076080
78.845000,1.298735,0.474244,1.172191,1.294635,0.452868,1.175294,-2.044612,0.817834,-1.141217,-2.052352,0.866159,-1.075905
78.850000,1.299301,0.475627,1.172732,1.303384,0.467593,1.170170,-2.044848,0.817608,-1.141383,-2.053131,0.860637,-1.082267
78.855000,1.299899,0.477009,1.173313,1.304459,0.468569,1.170574,-2.045294,0.817376,-1.141383,-2.052988,0.860728,-1.082277
78.860000,1.300474,0.478369,1.173893,1.305554,0.469511,1.170986,-2.045637,0.817232,-1.141620,-2.052929,0.860584,-1.082326
78.865000,1.301040,0.479718,1.174491,1.306651,0.470420,1.171416,-2.045893,0.817115,-1.141875,-2.052943,0.860389,-1.082490
78.870000,1.301596,0.481058,1.175111,1.307751,0.471302,1.171859,-2.046526,0.816895,-1.141749,-2.052887,0.860375,-1.082445
78.875000,1.302147,0.482390,1.175751,1.308854,0.472153,1.172328,-2.046983,0.816689,-1.141647,-2.052925,0.859628,-1.082399
78.880000,1.302690,0.483717,1.176415,1.309967,0.472978,1.172804,-2.047422,0.816433,-1.141486,-2.052793,0.859841,-1.082145
78.885000,1.303221,0.485041,1.177110,1.311081,0.473779,1.173318,-2.047875,0.816127,-1.141308,-2.052733,0.859080,-1.081953
78.890000,1.303742,0.486355,1.177827,1.312194,0.474558,1.173848,-2.047930,0.815877,-1.141387,-2.052517,0.859230,-1.081687
78.895000,1.304254,0.487651,1.178583,1.313315,0.475298,1.174402,-2.048164,0.815601,-1.141432,-2.052332,0.859014,-1.081426
78.900000,1.304767,0.488942,1.179403,1.304216,0.486933,1.176639,-2.048246,0.815392,-1.141493,-2.052167,0.855193,-1.089426
78.905000,1.305260,0.490213,1.180243,1.305042,0.487936,1.177318,-2.048075,0.815285,-1.141857,-2.051985,0.855594,-1.089146
78.910000,1.305752,0.491482,1.181120,1.305872,0.488904,1.178038,-2.047670,0.815223,-1.142328,-2.051895,0.855528,-1.089143
78.915000,1.306248,0.492757,1.182036,1.306721,0.489862,1.178784,-2.047232,0.815149,-1.142772,-2.051664,0.856254,-1.088734
78.920000,1.306745,0.494028,1.182984,1.307587,0.490800,1.179578,-2.046722,0.815044,-1.143337,-2.051532,0.856222,-1.088630
78.925000,1.307243,0.495292,1.183948,1.308461,0.491712,1.180385,-2.046117,0.814974,-1.143913,-2.051203,0.857011,-1.088357
78.930000,1.307740,0.496538,1.184932,1.309353,0.492594,1.181203,-2.046228,0.814770,-1.144012,-2.051085,0.857130,-1.088138
78.935000,1.308226,0.497762,1.185940,1.310249,0.493433,1.182045,-2.046409,0.814542,-1.143969,-2.050917,0.856910,-1.087956
78.940000,1.308697,0.498966,1.186975,1.311141,0.494230,1.182904,-2.046829,0.814239,-1.143801,-2.050795,0.856924,-1.087551
78.945000,1.309153,0.500158,1.188036,1.312030,0.494990,1.183794,-2.047129,0.813829,-1.143699,-2.050628,0.856345,-1.087467
78.950000,1.309612,0.501352,1.189149,1.322542,0.504113,1.188361,-2.047716,0.813267,-1.143296,-2.048568,0.851028,-1.092737
78.955000,1.310055,0.502538,1.190255,1.323698,0.505071,1.189395,-2.047883,0.812790,-1.143340,-2.048244,0.850459,-1.092635
78.960000,1.310499,0.503712,1.191380,1.324867,0.506005,1.190432,-2.048092,0.812397,-1.143339,-2.047818,0.850630,-1.092307
78.965000,1.310943,0.504870,1.192533,1.326048,0.506901,1.191496,-2.048435,0.812064,-1.143273,-2.047668,0.850082,-1.092175
78.970000,1.311386,0.506023,1.193713,1.327241,0.507762,1.192585,-2.048681,0.811754,-1.143102,-2.047430,0.850134,-1.091909
78.975000,1.311819,0.507176,1.194926,1.328443,0.508606,1.193695,-2.049155,0.811345,-1.142762,-2.047266,0.849726,-1.091428
78.980000,1.312242,0.508327,1.196180,1.329643,0.509426,1.194848,-2.049218,0.810905,-1.142636,-2.046980,0.849408,-1.091152
78.985000,1.312662,0.509473,1.197472,1.330850,0.510224,1.196033,-2.049374,0.810452,-1.142462,-2.046523,0.849492,-1.090506
78.990000,1.313079,0.510603,1.198799,1.332068,0.510989,1.197257,-2.049497,0.810089,-1.142468,-2.046271,0.849045,-1.090265
78.995000,1.313492,0.511717,1.200152,1.333293,0.511714,1.198507,-2.049566,0.809801,-1.142537,-2.045950,0.849241,-1.089934
79.000000,1.313921,0.512819,1.201557,1.334031,0.510677,1.201135,-2.049931,0.809476,-1.142382,-2.045260,0.845185,-1.095730
79.005000,1.314340,0.513919,1.202955,1.335264,0.511312,1.202457,-2.049868,0.809194,-1.142532,-2.044998,0.845356,-1.095573
79.010000,1.314758,0.515017,1.204369,1.336507,0.511926,1.203799,-2.049933,0.808854,-1.142566,-2.044733,0.845241,-1.095175
79.015000,1.315175,0.516106,1.205788,1.337760,0.512512,1.205149,-2.049911,0.808493,-1.142570,-2.044439,0.845203,-1.094972
79.020000,1.315584,0.517187,1.207211,1.339024,0.513071,1.206496,-2.050065,0.808097,-1.142384,-2.044087,0.845175,-1.094389
79.025000,1.315978,0.518259,1.208633,1.340284,0.513600,1.207846,-2.050214,0.807703,-1.142226,-2.043829,0.844892,-1.094061
79.030000,1.316365,0.519326,1.210049,1.341544,0.514102,1.209187,-2.050437,0.807281,-1.142033,-2.043476,0.844868,-1.093524
79.035000,1.316748,0.520389,1.211455,1.342811,0.514582,1.210521,-2.050762,0.806818,-1.141857,-2.043214,0.844470,-1.093234
79.040000,1.317126,0.521447,1.212847,1.344085,0.515036,1.211835,-2.051160,0.806318,-1.141686,-2.042844,0.844281,-1.092878
79.045000,1.317502,0.522503,1.214238,1.345366,0.515466,1.213137,-2.051511,0.805838,-1.141676,-2.042554,0.843761,-1.092703
79.050000,1.317887,0.523545,1.215663,1.329143,0.524329,1.213868,-2.052122,0.805307,-1.141463,-2.042301,0.839630,-1.095498
79.055000,1.318259,0.524580,1.217057,1.329962,0.524950,1.215159,-2.052366,0.804949,-1.141735,-2.042022,0.839218,-1.095484
79.060000,1.318628,0.525608,1.218434,1.330788,0.525539,1.216430,-2.052681,0.804624,-1.142036,-2.041812,0.839235,-1.095627
79.065000,1.318991,0.526633,1.219793,1.331621,0.526104,1.217679,-2.053019,0.804273,-1.142316,-2.041634,0.838757,-1.095777
79.070000,1.319348,0.527654,1.221133,1.332460,0.526648,1.218909,-2.053320,0.803895,-1.142562,-2.041390,0.838726,-1.095910
79.075000,1.319704,0.528666,1.222453,1.333306,0.527163,1.220115,-2.053613,0.803509,-1.142810,-2.041142,0.838272,-1.095941
79.080000,1.320066,0.529675,1.223758,1.334166,0.527650,1.221301,-2.053910,0.803162,-1.142998,-2.040880,0.838244,-1.096067
79.085000,1.320434,0.530686,1.225041,1.335046,0.528117,1.222469,-2.054324,0.802814,-1.143226,-2.040702,0.837818,-1.095983
79.090000,1.320804,0.531701,1.226303,1.335942,0.528566,1.223608,-2.054591,0.802485,-1.143596,-2.040507,0.837640,-1.096353
79.095000,1.321173,0.532720,1.227546,1.336849,0.528998,1.224728,-2.054749,0.802166,-1.144062,-2.040280,0.837417,-1.096346
79.100000,1.321555,0.533730,1.228787,1.329332,0.537585,1.226526,-2.055105,0.801762,-1.144246,-2.041854,0.832428,-1.101506
79.105000,1.321921,0.534747,1.229982,1.330026,0.538229,1.227615,-2.055168,0.801440,-1.144703,-2.041550,0.832309,-1.101419
79.110000,1.322283,0.535764,1.231146,1.330727,0.538854,1.228669,-2.055266,0.801110,-1.145133,-2.041323,0.832292,-1.101747
79.115000,1.322645,0.536779,1.232284,1.331438,0.539457,1.229693,-2.055354,0.800775,-1.145575,-2.041030,0.832121,-1.101656
79.120000,1.323007,0.537793,1.233395,1.332162,0.540040,1.230689,-2.055434,0.800489,-1.146084,-2.040786,0.832114,-1.101995
79.125000,1.323366,0.538807,1.234474,1.332897,0.540600,1.231652,-2.055502,0.800228,-1.146618,-2.040576,0.831988,-1.102026
79.130000,1.323717,0.539823,1.235521,1.333639,0.541141,1.232582,-2.055529,0.799968,-1.147181,-2.040374,0.832023,-1.102396
79.135000,1.324056,0.540840,1.236532,1.334380,0.541669,1.233477,-2.055457,0.799698,-1.147721,-2.040136,0.831950,-1.102428
79.140000,1.324391,0.541857,1.237507,1.335124,0.542173,1.234327,-2.055181,0.799450,-1.148325,-2.039864,0.832103,-1.102609
79.145000,1.324727,0.542875,1.238451,1.335880,0.542658,1.235149,-2.054917,0.799204,-1.148828,-2.039546,0.832306,-1.102477
79.150000,1.325078,0.543880,1.239369,1.329360,0.542518,1.237171,-2.055016,0.798872,-1.148898,-2.039872,0.829623,-1.105917
79.155000,1.325413,0.544903,1.240235,1.329935,0.542965,1.237943,-2.054930,0.798556,-1.149182,-2.039575,0.829717,-1.105638
79.160000,1.325744,0.545927,1.241062,1.330518,0.543398,1.238673,-2.054967,0.798163,-1.149376,-2.039268,0.829682,-1.105600
79.165000,1.326072,0.546953,1.241855,1.331111,0.543811,1.239364,-2.055086,0.797716,-1.149542,-2.038901,0.829557,-1.105314
79.170000,1.326397,0.547973,1.242612,1.331711,0.544205,1.240019,-2.055286,0.797243,-1.149622,-2.038542,0.829375,-1.105342
79.175000,1.326719,0.548987,1.243333,1.332320,0.544570,1.240633,-2.055452,0.796802,-1.149674,-2.038175,0.829124,-1.104999
79.180000,1.327041,0.549997,1.244021,1.332939,0.544910,1.241211,-2.055637,0.796407,-1.149676,-2.037854,0.829012,-1.104919
79.185000,1.327364,0.550996,1.244670,1.333570,0.545226,1.241754,-2.055693,0.796075,-1.149754,-2.037582,0.828771,-1.104507
79.190000,1.327685,0.551984,1.245278,1.334215,0.545504,1.242248,-2.055713,0.795793,-1.149930,-2.037302,0.828880,-1.104389
79.195000,1.328000,0.552969,1.245846,1.334864,0.545756,1.242701,-2.055885,0.795484,-1.150093,-2.037100,0.828723,-1.104123
79.200000,1.328327,0.553929,1.246380,1.337472,0.553265,1.242953,-2.056271,0.795143,-1.150112,-2.039028,0.826530,-1.110419
79.205000,1.328638,0.554896,1.246878,1.338182,0.553694,1.243327,-2.056383,0.794929,-1.150532,-2.038857,0.826512,-1.110356
79.210000,1.328945,0.555855,1.247333,1.338899,0.554095,1.243657,-2.056606,0.794747,-1.150930,-2.038725,0.826421,-1.110656
79.215000,1.329247,0.556809,1.247747,1.339624,0.554468,1.243942,-2.056870,0.794588,-1.151313,-2.038676,0.826285,-1.110708
79.220000,1.329540,0.557763,1.248119,1.340353,0.554821,1.244184,-2.057235,0.794365,-1.151582,-2.038606,0.826163,-1.111037
79.225000,1.329822,0.558720,1.248452,1.341082,0.555156,1.244382,-2.057494,0.794081,-1.151850,-2.038498,0.825846,-1.111002
